Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"First Canadian Place, Underground city",43.6484292,-79.3822802,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,General Assembly,43.647326115934106,-79.39304291907733,Pizza Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
"First Canadian Place, Underground city",43.6484292,-79.3822802,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
"First Canadian Place, Underground city",43.6484292,-79.3822802,Longo's Maple Leaf Square,43.64251679604069,-79.38139301653129,Supermarket
"First Canadian Place, Underground city",43.6484292,-79.3822802,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Miku,43.64137436,-79.37753063,Japanese Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Aroma Espresso Bar,43.6423209103846,-79.38374932648954,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Harbourfront,43.63952563223911,-79.38068838052389,Neighborhood
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Yonge-Dundas Square,43.65605389742188,-79.38049504264389,Plaza
"First Canadian Place, Underground city",43.6484292,-79.3822802,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,WestJet Flight Deck,43.641038,-79.389092,Baseball Stadium
"First Canadian Place, Underground city",43.6484292,-79.3822802,The George Street Diner,43.65297,-79.371467,Diner
"First Canadian Place, Underground city",43.6484292,-79.3822802,Harbour Square Park,43.63925269130776,-79.37839547902978,Park
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,401 Richmond,43.64790630817995,-79.39521906011258,Art Gallery
"First Canadian Place, Underground city",43.6484292,-79.3822802,Lake Ontario,43.63894493157648,-79.37966465950012,Lake
"First Canadian Place, Underground city",43.6484292,-79.3822802,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
"First Canadian Place, Underground city",43.6484292,-79.3822802,NEO COFFEE BAR,43.65070234158804,-79.36925939681731,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Harbourfront Centre,43.63855578926675,-79.38319016270458,Performing Arts Venue
"First Canadian Place, Underground city",43.6484292,-79.3822802,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
"First Canadian Place, Underground city",43.6484292,-79.3822802,Alo,43.64857357946059,-79.39624325999638,French Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,SOMA chocolatemaker,43.64532829235515,-79.39571438648944,Dessert Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Yeti Nails & Spa,43.647937726631774,-79.3963296299419,Cosmetics Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Nordstrom,43.655041,-79.3809665,Clothing Store
"First Canadian Place, Underground city",43.6484292,-79.3822802,Avenue Open Kitchen,43.647273151492655,-79.39631997359885,Diner
"First Canadian Place, Underground city",43.6484292,-79.3822802,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405732,History Museum
"First Canadian Place, Underground city",43.6484292,-79.3822802,Aloette,43.648380956878,-79.39618583130652,Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
"First Canadian Place, Underground city",43.6484292,-79.3822802,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Yoga Tree Downtown,43.647902460114445,-79.39608601147005,Yoga Studio
"First Canadian Place, Underground city",43.6484292,-79.3822802,Page One Cafe,43.65777161112601,-79.3760725691681,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Banh Mi Boys,43.648649805139854,-79.39685914804579,Sandwich Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Natrel Pond/Rink,43.6384313677662,-79.38252754335107,Skating Rink
"First Canadian Place, Underground city",43.6484292,-79.3822802,Grange Park,43.652487552998565,-79.39205307540142,Park
"First Canadian Place, Underground city",43.6484292,-79.3822802,Sonic Boom,43.65085888252597,-79.39698455156606,Record Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,BeaverTails,43.639736,-79.380068,Dessert Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Totum Life Science King,43.645119,-79.395883,Gym
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Grand Hotel & Suites Toronto,43.65644901207743,-79.3741100180102,Hotel
"First Canadian Place, Underground city",43.6484292,-79.3822802,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
"First Canadian Place, Underground city",43.6484292,-79.3822802,Blaze Pizza,43.656518,-79.380015,Pizza Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Lick It Gelato,43.63925633222479,-79.38464951914256,Ice Cream Shop
"First Canadian Place, Underground city",43.6484292,-79.3822802,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Eggspectation,43.646526,-79.375134,Breakfast Spot
"First Canadian Place, Underground city",43.6484292,-79.3822802,Bellisimo Pizzeria & Ristorante,43.648748,-79.368684,Pizza Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Ontario Square,43.63937829745867,-79.38209598496967,Plaza
"First Canadian Place, Underground city",43.6484292,-79.3822802,Rodney's Oyster House,43.64497466422575,-79.3965870935842,Seafood Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,The Black Canary Espresso Bar,43.651868733003134,-79.36850642387674,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Salad King,43.65760101432665,-79.38161963017174,Thai Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,HTO Park,43.63794857171933,-79.38781965601113,Park
"First Canadian Place, Underground city",43.6484292,-79.3822802,Le Gourmand Café,43.648282339042105,-79.39623145239167,Café
"First Canadian Place, Underground city",43.6484292,-79.3822802,Maker Pizza,43.6504011331197,-79.39804047841302,Pizza Place
"First Canadian Place, Underground city",43.6484292,-79.3822802,Fusaro's,43.65334679826618,-79.36951731755141,Italian Restaurant
"First Canadian Place, Underground city",43.6484292,-79.3822802,Fusaro's Kitchen,43.64811852414678,-79.396060378564,Sandwich Place
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Roots,43.71821373389962,-79.46389305304558,Boutique
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,BATLgrounds,43.72405414025907,-79.46339833125026,Athletics & Sports
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Lac Vien Vietnamese Restaurant,43.72125878799614,-79.46847226859448,Vietnamese Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Yuki Japanese Restaurant,43.72060971477955,-79.45611946822187,Sushi Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,RH Courtyard Café,43.7248736,-79.4555364,Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Krystos,43.71851626753137,-79.45585522412502,Greek Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Harvey's,43.71533697302975,-79.45539587874885,Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,The Burger's Priest,43.7207893797841,-79.45676631978057,Fast Food Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Mary Brown's Famous Chicken,43.71830860417442,-79.45570632677568,Fried Chicken Joint
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Kitchen Stuff Plus (Clearance Outlet),43.71909636823933,-79.46267482419971,Furniture / Home Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Popeyes Louisiana Kitchen,43.72247710118178,-79.45647214024791,Fried Chicken Joint
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Godiva Chocolatier,43.7259875,-79.4542377,Chocolate Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Yorkdale Shopping Centre,43.72548184266099,-79.45273563264436,Shopping Mall
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Crate & Barrel,43.72658365,-79.45266115,Furniture / Home Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Ted Baker London,43.72451893248142,-79.45270961233477,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Caffè Demetre,43.72017931839126,-79.45621855808365,Dessert Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Hudson's Bay,43.72618961354078,-79.45533454666722,Department Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,John Varvatos,43.724428411509365,-79.4536886988404,Men's Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Nordstrom,43.726082,-79.4494495,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,The Lego Store,43.725146367972975,-79.45297438060997,Toy / Game Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Marche Istanbul,43.71912892212775,-79.45763083788877,Grocery Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Shoppers Drug Mart,43.724775,-79.45538,Pharmacy
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Jimmy The Greek,43.726137741274506,-79.45210637051972,Greek Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Bellwoods Brewery,43.706577216025046,-79.46932781202081,Brewery
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,SEPHORA,43.72546956387077,-79.45199960939351,Cosmetics Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Restoration Hardware,43.7249417,-79.4556268,Furniture / Home Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Williams-Sonoma,43.72549729371171,-79.45180914321543,Kitchen Supply Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Swiss Chalet,43.71722432853837,-79.45622274434868,Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Apple Yorkdale,43.7242617,-79.4531034,Electronics Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Tiffany & Co.,43.724858,-79.452096,Jewelry Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Villa Madina,43.724684,-79.454172,Mediterranean Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,MAC Cosmetics,43.72624153205319,-79.45219646990586,Cosmetics Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Holt Renfrew,43.72462470639476,-79.45166362398024,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Indigo,43.727006161345,-79.45188256634867,Bookstore
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,UNIQLO ユニクロ,43.72644624289554,-79.450564443079,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Dine On 3,43.725890608726935,-79.452287937104,Food Court
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,AllSaints,43.72437763616194,-79.45364623619574,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,H&M,43.7263812,-79.45107999999999,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Parker Pet Care,43.72333278360272,-79.47434073234855,Pet Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Chef 47,43.73048290223021,-79.46642184396892,Turkish Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Levi's Store,43.72518987998329,-79.45326085451003,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Mustafa,43.73044112172999,-79.46794849096635,Turkish Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Topman,43.725752830163216,-79.45496511150792,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Playtime Bowl,43.717426948485006,-79.4581475917178,Bowling Alley
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Zara,43.72581378585372,-79.45098261172777,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,American Eagle Store,43.72568927667549,-79.45255283928681,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,JOEY,43.72413142548128,-79.45404167853917,American Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Louis Vuitton Toronto Holt Renfrew Yorkdale,43.72485940446512,-79.45147806645349,Leather Goods Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Tora Aburi Sushi,43.724257,-79.455383,Sushi Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Papyrus,43.7257252,-79.45258805,Gift Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Red Lobster,43.718952,-79.456245,Seafood Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Dollarama,43.720728,-79.457467,Discount Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Anthropologie,43.72445560536634,-79.45278705108937,Women's Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Tory Burch,43.7251379,-79.452086,Women's Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Cineplex Cinemas,43.72699993064192,-79.4512895821115,Movie Theater
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,lululemon,43.7256858,-79.4502545,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Yogen Früz,43.72698291346063,-79.4516734445689,Frozen Yogurt Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Harry Rosen,43.72519597305966,-79.45399822742344,Men's Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,LCBO,43.70872949815827,-79.47488862919371,Liquor Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,The Cheesecake Factory,43.72629712488562,-79.45426225662231,American Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Booster Juice,43.72634595,-79.45173423,Juice Bar
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Ladurée,43.724685,-79.454151,Dessert Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Starbucks,43.725278,-79.449666,Coffee Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Yorkdale Food Court,43.72593970794716,-79.45222775066644,Food Court
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,TD Canada Trust,43.71664740474467,-79.4563113060031,Bank
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Chapters,43.727127,-79.451858,Bookstore
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,espressamente illy,43.72629982857244,-79.45226418913342,Café
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Orfus Road Shopping Outlets,43.719045296434736,-79.46084915034818,Clothing Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Pupusa Loka,43.730480310428,-79.46684451269826,Latin American Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Chipotle Mexican Grill,43.725983,-79.452408,Mexican Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Columbus Colombian Bakery (Panaderia Colombiana),43.709172692546765,-79.45333079398473,Latin American Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Starbucks,43.72567,-79.452168,Coffee Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Forget Me Not Cafe Vietnamese Resto-Bar,43.730491854293696,-79.46652955512842,Vietnamese Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Burger King,43.71420964667736,-79.45639595389366,Fast Food Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Tim Hortons,43.7194274,-79.4679949,Coffee Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Dairy Queen,43.7100926,-79.4534206,Ice Cream Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Sugar & Spice,43.720714875348285,-79.45666046363836,Dessert Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Wynn Fitness,43.726023295037685,-79.48017366246141,Gym / Fitness Center
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Ardene Shoes Outlet,43.718892366644944,-79.46134358371631,Accessories Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,KFC,43.7102,-79.4721,Fast Food Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Lady York Foods,43.709445370032775,-79.45297906087649,Grocery Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Mastro's Ristorante,43.73046553499759,-79.4684960885536,Italian Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Viet House,43.71832569840717,-79.45737310259787,Vietnamese Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Tim Hortons,43.7163463,-79.4468676,Coffee Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Grande Cheese,43.7201455245653,-79.4579511008545,Cheese Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Subway,43.71646929743055,-79.4548979060329,Sandwich Place
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Tim Hortons,43.7172289,-79.4565426,Coffee Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Camarra's Pizzeria & Restaurant,43.708329,-79.453488,Pizza Place
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Subway,43.731802598053385,-79.46277272783715,Sandwich Place
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Subway,43.70845261010597,-79.47566697424878,Sandwich Place
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Shoeless Joe's,43.71862536,-79.45599258,Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Tim Hortons,43.719431335653816,-79.4807232730777,Coffee Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Wendy’s,43.71299143087544,-79.46135383914225,Fast Food Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Petro-Canada,43.715264,-79.44683,Gas Station
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,KFC,43.7166,-79.447,Fast Food Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Seoul House,43.71990210821056,-79.4578317328269,Korean Restaurant
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Flame,43.70886628404017,-79.47574171914273,Breakfast Spot
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Metro,43.70852230118279,-79.47685986757278,Supermarket
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Pizza Pizza,43.70849314847259,-79.47584867477417,Pizza Place
"Lawrence Manor, Lawrence Heights",43.718518,-79.4647633,Fortinos,43.716656,-79.447257,Grocery Store
Glencairn,43.709577,-79.4450726,"R Bakery - Delicious Cakes, Breads",43.70741964331273,-79.44312584563261,Bakery
Glencairn,43.709577,-79.4450726,Viewmount Park,43.707214014792285,-79.43822872614497,Playground
Glencairn,43.709577,-79.4450726,Harvey's,43.71533697302975,-79.45539587874885,Restaurant
Glencairn,43.709577,-79.4450726,La Bicicletta,43.70017611849944,-79.45514560217194,Bike Shop
Glencairn,43.709577,-79.4450726,Miyako Sushi Restaurant,43.709111,-79.44393,Japanese Restaurant
Glencairn,43.709577,-79.4450726,Randy's Take-Out,43.69732064465883,-79.44233009957388,Caribbean Restaurant
Glencairn,43.709577,-79.4450726,Krystos,43.71851626753137,-79.45585522412502,Greek Restaurant
Glencairn,43.709577,-79.4450726,Columbus Colombian Bakery (Panaderia Colombiana),43.709172692546765,-79.45333079398473,Latin American Restaurant
Glencairn,43.709577,-79.4450726,Mary Brown's Famous Chicken,43.71830860417442,-79.45570632677568,Fried Chicken Joint
Glencairn,43.709577,-79.4450726,Second Cup,43.71321621459695,-79.43199466756658,Coffee Shop
Glencairn,43.709577,-79.4450726,Dairy Queen,43.7100926,-79.4534206,Ice Cream Shop
Glencairn,43.709577,-79.4450726,California Sandwiches,43.70060745090339,-79.45171931570894,Sandwich Place
Glencairn,43.709577,-79.4450726,Swiss Chalet,43.71722432853837,-79.45622274434868,Restaurant
Glencairn,43.709577,-79.4450726,Lady York Foods,43.709445370032775,-79.45297906087649,Grocery Store
Glencairn,43.709577,-79.4450726,Caffè Demetre,43.72017931839126,-79.45621855808365,Dessert Shop
Glencairn,43.709577,-79.4450726,Starbucks,43.71571314953408,-79.44371729268211,Coffee Shop
Glencairn,43.709577,-79.4450726,Zito's Marketplace,43.705305501535705,-79.44253588149515,Grocery Store
Glencairn,43.709577,-79.4450726,Rap's,43.697567013781246,-79.44130316678915,Caribbean Restaurant
Glencairn,43.709577,-79.4450726,RBC Royal Bank,43.70394357519858,-79.45189815414157,Bank
Glencairn,43.709577,-79.4450726,Sgt. Splatter’s Project Paintball,43.70328994781447,-79.45591425979373,Paintball Field
Glencairn,43.709577,-79.4450726,Marche Istanbul,43.71912892212775,-79.45763083788877,Grocery Store
Glencairn,43.709577,-79.4450726,Tim Hortons,43.7163463,-79.4468676,Coffee Shop
Glencairn,43.709577,-79.4450726,PetSmart,43.7165437,-79.4459263,Pet Store
Glencairn,43.709577,-79.4450726,Walter Saunders Memorial Park,43.70083598694468,-79.44528270187077,Park
Glencairn,43.709577,-79.4450726,Burger King,43.71420964667736,-79.45639595389366,Fast Food Restaurant
Glencairn,43.709577,-79.4450726,Playtime Bowl,43.717426948485006,-79.4581475917178,Bowling Alley
Glencairn,43.709577,-79.4450726,Red Lobster,43.718952,-79.456245,Seafood Restaurant
Glencairn,43.709577,-79.4450726,TD Canada Trust,43.71664740474467,-79.4563113060031,Bank
Glencairn,43.709577,-79.4450726,Camarra's Pizzeria & Restaurant,43.708329,-79.453488,Pizza Place
Glencairn,43.709577,-79.4450726,McDonald's,43.70491871475466,-79.45223813434126,Fast Food Restaurant
Glencairn,43.709577,-79.4450726,Starbucks,43.70067467006203,-79.43367319982447,Coffee Shop
Glencairn,43.709577,-79.4450726,Petro-Canada,43.715264,-79.44683,Gas Station
Glencairn,43.709577,-79.4450726,Popeyes Louisiana Kitchen,43.69704407828783,-79.44378747637693,Fried Chicken Joint
Glencairn,43.709577,-79.4450726,Petro-Canada,43.707186,-79.453231,Gas Station
Glencairn,43.709577,-79.4450726,KFC,43.7166,-79.447,Fast Food Restaurant
Glencairn,43.709577,-79.4450726,TD Canada Trust,43.698273440465066,-79.43915069103241,Bank
Glencairn,43.709577,-79.4450726,TD Canada Trust,43.71221158421207,-79.42823254003707,Bank
Glencairn,43.709577,-79.4450726,Darosa,43.70696983693792,-79.453120889328,Mediterranean Restaurant
Glencairn,43.709577,-79.4450726,TD Canada Trust,43.71959476063143,-79.43279877315945,Bank
Glencairn,43.709577,-79.4450726,Fortinos,43.716656,-79.447257,Grocery Store
Glencairn,43.709577,-79.4450726,Li Cheng Restaurant,43.70882792296303,-79.44336647383521,Asian Restaurant
Glencairn,43.709577,-79.4450726,Shoppers Drug Mart,43.71265154175745,-79.42803977796558,Pharmacy
Glencairn,43.709577,-79.4450726,Sky Ranch Restaurant,43.70072965454009,-79.45168436610791,Argentinian Restaurant
Glencairn,43.709577,-79.4450726,Subway,43.71646929743055,-79.4548979060329,Sandwich Place
Glencairn,43.709577,-79.4450726,Viet House,43.71832569840717,-79.45737310259787,Vietnamese Restaurant
Glencairn,43.709577,-79.4450726,Sobeys Urban Fresh Rosebury Square,43.703516,-79.440879,Grocery Store
Glencairn,43.709577,-79.4450726,Tim Hortons,43.7172289,-79.4565426,Coffee Shop
Glencairn,43.709577,-79.4450726,McDonald's,43.71714,-79.4473542,Fast Food Restaurant
Glencairn,43.709577,-79.4450726,Shoeless Joe's,43.71862536,-79.45599258,Restaurant
Glencairn,43.709577,-79.4450726,Dollarama,43.7164651456121,-79.44712892224754,Discount Store
Glencairn,43.709577,-79.4450726,Wendy’s,43.71299143087544,-79.46135383914225,Fast Food Restaurant
Glencairn,43.709577,-79.4450726,Nicol MacNicol Park,43.70409562028996,-79.43285822868347,Park
Glencairn,43.709577,-79.4450726,Pizza Pizza,43.6971809217261,-79.44282764192468,Pizza Place
Glencairn,43.709577,-79.4450726,Bikram Yoga Forest Hill,43.69779782018834,-79.44029755187503,Yoga Studio
Glencairn,43.709577,-79.4450726,Jewel & Java Café,43.712466857379965,-79.42799892210871,Café
Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Park,43.692534923091934,-79.42870527613704,Field
Humewood-Cedarvale,43.6937813,-79.4281914,Cedarvale Ravine,43.69018823000727,-79.42610580222994,Trail
Humewood-Cedarvale,43.6937813,-79.4281914,Jerusalem Restaurant,43.70024147908061,-79.42895714630743,Middle Eastern Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Pukka Restaurant,43.68105502412986,-79.4291869567722,Indian Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Starbucks,43.700598,-79.427433,Coffee Shop
Humewood-Cedarvale,43.6937813,-79.4281914,The Stockyards,43.681570353914765,-79.4262096115835,BBQ Joint
Humewood-Cedarvale,43.6937813,-79.4281914,Randy's Take-Out,43.69732064465883,-79.44233009957388,Caribbean Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,CocoaLatte,43.68176818183194,-79.42515763384645,Café
Humewood-Cedarvale,43.6937813,-79.4281914,Aroma Espresso Bar,43.68816960127832,-79.41259869674182,Café
Humewood-Cedarvale,43.6937813,-79.4281914,St. Urbain Bagel,43.700646105156096,-79.42705925045371,Bagel Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Churrasqueira Costa Verde,43.68736815263841,-79.43885021652879,BBQ Joint
Humewood-Cedarvale,43.6937813,-79.4281914,Bar Ape,43.68157039469145,-79.42779661718437,Ice Cream Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Baker and Scone,43.68161443045213,-79.42607528989137,Café
Humewood-Cedarvale,43.6937813,-79.4281914,What A Bagel,43.6880791620918,-79.41454353308794,Bagel Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Dutch Dreams,43.68218165964713,-79.41889275697524,Ice Cream Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Mi Tierra,43.680618144484,-79.4311747955151,South American Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Churrasco of St. Clair,43.68168056638893,-79.42545291671884,Portuguese Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Ferro Bar Cafe,43.68107983140924,-79.4285699237273,Italian Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Mashu Mashu Mediterranean Grill,43.68829694317896,-79.41256340570523,Middle Eastern Restaurant
Humewood-Cedarvale,43.6937813,-79.4281914,Menchie's,43.68311630000308,-79.41908246794154,Frozen Yogurt Shop
Humewood-Cedarvale,43.6937813,-79.4281914,Il Mulino,43.69997901146859,-79.43071961082923,Italian Restaurant
